LAT;;;;;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;11;20;09;00;5.14;0.00;10.95;99.46
2019;11;20;10;00;5.76;0.00;14.59;105.75
2019;11;20;11;00;6.77;0.00;14.24;106.14
2019;11;20;12;00;7.67;0.00;13.66;108.43
2019;11;20;13;00;7.92;0.00;15.03;106.70
2019;11;20;14;00;8.69;0.00;13.36;104.04
2019;11;20;15;00;8.97;0.00;12.22;103.63
2019;11;20;16;00;8.80;0.00;9.47;98.75
2019;11;20;17;00;8.06;0.00;7.63;70.71
2019;11;20;18;00;6.87;0.00;7.07;75.26
2019;11;20;19;00;5.83;0.00;6.49;93.18
2019;11;20;20;00;4.64;0.00;5.01;111.04
2019;11;20;21;00;3.76;0.00;4.90;126.03
2019;11;20;22;00;3.17;0.00;7.75;111.80
2019;11;20;23;00;2.65;0.00;7.86;105.95
2019;11;21;00;00;3.10;0.00;9.45;107.74
2019;11;21;01;00;5.09;0.00;10.97;113.20
2019;11;21;02;00;5.16;0.00;10.16;112.93
2019;11;21;03;00;3.71;0.00;8.09;110.85
2019;11;21;04;00;2.85;0.00;6.29;113.63
2019;11;21;05;00;2.14;0.00;4.68;112.62
2019;11;21;06;00;1.66;0.00;4.80;102.99
2019;11;21;07;00;1.42;0.00;4.68;112.62
2019;11;21;08;00;1.71;0.00;3.88;111.80
2019;11;21;09;00;3.16;0.00;2.55;98.13
2019;11;21;10;00;4.71;0.00;1.44;90.00
2019;11;21;11;00;6.35;0.00;1.30;56.31
2019;11;21;12;00;7.82;0.00;2.16;360.00
2019;11;21;13;00;10.17;0.00;7.29;110.22
2019;11;21;14;00;10.72;0.00;5.80;97.13
2019;11;21;15;00;10.87;0.00;6.48;90.00
2019;11;21;16;00;10.58;0.00;7.57;87.27
2019;11;21;17;00;9.40;0.00;10.82;93.81
2019;11;21;18;00;7.80;0.00;12.25;114.30
2019;11;21;19;00;6.78;0.00;12.24;118.07
2019;11;21;20;00;5.98;0.00;10.50;120.96
2019;11;21;21;00;5.62;0.00;10.09;124.82
2019;11;21;22;00;5.19;0.00;7.93;129.47
2019;11;21;23;00;4.58;0.00;8.79;124.99
2019;11;22;00;00;4.50;0.00;6.88;132.88
2019;11;22;01;00;5.12;0.00;5.32;151.70
2019;11;22;02;00;5.78;0.00;4.83;153.43
2019;11;22;03;00;5.97;0.00;6.21;100.01
2019;11;22;04;00;5.97;0.00;8.21;105.26
2019;11;22;05;00;5.40;0.00;11.30;112.48
2019;11;22;06;00;4.13;0.00;12.25;114.30
2019;11;22;07;00;3.81;0.00;12.25;114.30
2019;11;22;08;00;3.19;0.00;12.40;115.82
2019;11;22;09;00;4.78;0.00;12.72;115.11
2019;11;22;10;00;7.39;0.00;15.51;111.80
2019;11;22;11;00;8.99;0.00;17.25;113.36
2019;11;22;12;00;10.08;0.00;18.06;113.50
2019;11;22;13;00;10.28;0.00;21.10;115.25
2019;11;22;14;00;10.80;0.00;20.66;112.54
2019;11;22;15;00;11.21;0.00;19.72;111.41
2019;11;22;16;00;10.82;0.00;17.76;107.70
2019;11;22;17;00;9.50;0.00;15.33;99.46
2019;11;22;18;00;8.22;0.00;13.90;106.56
2019;11;22;19;00;7.16;0.00;10.79;115.71
2019;11;22;20;00;6.14;0.00;11.30;120.65
2019;11;22;21;00;5.57;0.00;13.10;110.92
2019;11;22;22;00;5.15;0.00;15.63;104.68
2019;11;22;23;00;4.23;0.00;15.28;105.02
2019;11;23;00;00;4.39;0.00;16.26;117.70
2019;11;23;01;00;4.30;0.00;15.84;111.32
2019;11;23;02;00;4.79;0.00;16.78;112.71
2019;11;23;03;00;4.71;0.00;15.14;108.00
2019;11;23;04;00;4.04;0.00;12.98;109.44
2019;11;23;05;00;3.63;0.00;5.35;109.65
2019;11;23;06;00;3.77;0.00;3.62;84.29
2019;11;23;07;00;4.54;0.00;7.07;104.74
2019;11;23;08;00;4.83;0.00;9.79;107.10
2019;11;23;09;00;5.60;0.00;11.37;100.95
2019;11;23;10;00;8.29;0.00;9.72;90.00
2019;11;23;11;00;11.44;0.00;9.06;83.16
2019;11;23;12;00;12.24;0.00;8.12;282.80
2019;11;23;13;00;14.78;0.00;5.41;86.19
2019;11;23;14;00;14.50;0.00;1.80;233.13
2019;11;23;15;00;13.11;0.00;2.81;309.81
2019;11;23;16;00;12.39;0.00;3.08;290.56
2019;11;23;17;00;11.38;0.00;5.69;145.30
2019;11;23;18;00;11.13;0.00;6.88;96.01
2019;11;23;19;00;9.14;0.00;6.16;83.29
2019;11;23;20;00;7.47;0.00;5.45;97.59
2019;11;23;21;00;7.04;0.00;3.89;146.31
2019;11;23;22;00;7.52;0.00;2.81;230.19
2019;11;23;23;00;7.96;0.00;6.76;295.20
2019;11;24;00;00;7.01;0.00;7.15;310.91
2019;11;24;01;00;5.14;0.00;3.83;311.19
2019;11;24;02;00;7.01;0.00;4.74;171.25
2019;11;24;03;00;6.69;0.00;6.30;120.96
2019;11;24;04;00;6.23;0.00;5.50;121.61
2019;11;24;05;00;5.94;0.00;2.16;180.00
2019;11;24;06;00;6.13;0.00;3.98;174.81
2019;11;24;07;00;6.31;0.00;4.02;169.70
2019;11;24;08;00;6.35;0.00;3.88;158.20
2019;11;24;09;00;6.69;0.00;3.05;135.00
2019;11;24;10;00;7.49;0.00;2.41;116.57
2019;11;24;11;00;8.70;0.00;2.10;30.96
2019;11;24;12;00;9.76;0.00;2.55;315.00
2019;11;24;13;00;10.84;0.00;3.60;270.00
2019;11;24;14;00;11.67;0.00;10.18;278.13
2019;11;24;15;00;12.00;0.00;10.74;283.57
2019;11;24;16;00;11.37;0.00;10.18;278.13
2019;11;24;17;00;9.75;0.00;9.00;270.00
2019;11;24;18;00;8.94;0.00;9.03;246.50
2019;11;24;19;00;8.85;0.00;8.70;245.56
2019;11;24;20;00;8.73;0.00;7.42;247.17
2019;11;24;21;00;8.36;0.00;7.86;254.05
2019;11;24;22;00;8.25;0.00;6.88;263.99
2019;11;24;23;00;8.11;0.00;5.59;255.07
2019;11;25;00;00;8.01;0.00;4.69;265.60
2019;11;25;01;00;7.77;0.00;3.96;270.00
2019;11;25;02;00;7.34;0.00;2.41;206.57
2019;11;25;03;00;7.04;0.00;1.80;180.00
2019;11;25;04;00;6.67;0.00;1.44;90.00
2019;11;25;05;00;6.14;0.00;1.61;153.43
2019;11;25;06;00;6.11;0.00;3.24;180.00
2019;11;25;07;00;6.21;0.00;3.89;123.69
2019;11;25;08;00;6.09;0.00;3.96;90.00
2019;11;25;09;00;6.73;0.00;3.67;78.69
2019;11;25;10;00;8.08;0.00;5.09;81.87
2019;11;25;11;00;9.21;0.00;3.62;84.29
2019;11;25;12;00;9.82;0.00;1.30;33.69
2019;11;25;13;00;10.46;0.00;1.30;303.69
2019;11;25;14;00;10.89;0.00;0.36;90.00
2019;11;25;15;00;11.23;0.00;3.89;123.69
2019;11;25;16;00;11.10;0.00;4.10;74.74
2019;11;25;17;00;10.64;0.00;3.71;60.95
2019;11;25;18;00;10.59;0.00;3.32;77.47
2019;11;25;19;00;10.38;0.00;3.42;108.43
2019;11;25;20;00;10.06;0.00;4.20;120.96
2019;11;25;21;00;9.89;0.00;2.55;135.00
2019;11;25;22;00;9.64;0.00;2.10;120.96
2019;11;25;23;00;9.22;0.00;3.42;161.57
2019;11;26;00;00;9.09;0.00;4.55;161.57
2019;11;26;01;00;8.51;0.00;5.35;160.35
2019;11;26;02;00;8.50;0.00;6.64;139.40
2019;11;26;03;00;8.36;0.00;9.02;118.61
2019;11;26;04;00;7.93;0.00;10.03;111.04
2019;11;26;05;00;7.20;0.00;9.50;114.62
2019;11;26;06;00;7.30;0.00;8.43;109.98
2019;11;26;07;00;7.69;0.00;7.10;120.47
2019;11;26;08;00;7.96;0.00;6.76;115.20
2019;11;26;09;00;8.54;0.00;6.29;113.63
2019;11;26;10;00;10.09;0.00;6.30;120.96
2019;11;26;11;00;11.55;0.00;8.40;120.96
2019;11;26;12;00;13.18;0.00;7.29;122.91
2019;11;26;13;00;14.28;0.00;3.42;161.57
2019;11;26;14;00;14.27;0.00;7.20;143.13
2019;11;26;15;00;14.09;0.00;6.19;125.54
2019;11;26;16;00;13.48;0.00;1.61;26.57
2019;11;26;17;00;12.55;0.00;7.99;97.77
2019;11;26;18;00;11.63;0.00;9.59;124.29
2019;11;26;19;00;9.30;0.00;9.22;141.34
2019;11;26;20;00;6.88;0.00;11.25;129.81
2019;11;26;21;00;5.97;0.00;11.25;129.81
2019;11;26;22;00;6.17;0.00;10.74;129.56
2019;11;26;23;00;6.22;0.00;12.31;127.87
2019;11;27;00;00;6.14;0.00;11.75;130.03
2019;11;27;01;00;5.88;0.00;10.23;129.29
2019;11;27;02;00;6.39;0.00;15.46;117.76
2019;11;27;03;00;6.82;0.00;23.89;120.82
2019;11;27;04;00;6.69;0.00;10.63;118.30
2019;11;27;05;00;7.08;0.00;9.69;131.99
2019;11;27;06;00;7.56;0.00;8.05;190.30
2019;11;27;07;00;8.00;2.80;12.10;149.62
2019;11;27;08;00;9.84;0.90;19.73;194.80
2019;11;27;09;00;10.32;0.00;21.97;198.14
2019;11;27;10;00;10.48;0.00;27.56;199.86
2019;11;27;11;00;11.25;0.00;27.55;208.91
2019;11;27;12;00;12.16;0.00;27.66;214.93
2019;11;27;13;00;12.67;0.00;27.10;219.61
2019;11;27;14;00;13.06;0.00;22.93;227.54
2019;11;27;15;00;13.60;0.00;25.74;227.83
2019;11;27;16;00;12.88;0.00;25.99;216.55
2019;11;27;17;00;12.08;0.00;26.01;221.63
2019;11;27;18;00;11.20;0.00;22.45;221.10
2019;11;27;19;00;11.13;0.00;21.38;225.00
2019;11;27;20;00;11.04;0.00;19.86;226.47
2019;11;27;21;00;11.55;0.00;22.18;228.29
2019;11;27;22;00;11.03;0.00;22.42;240.14
2019;11;27;23;00;10.54;0.00;20.29;244.80
2019;11;28;00;00;10.13;0.00;17.91;239.83
2019;11;28;01;00;10.07;0.00;18.47;236.93
2019;11;28;02;00;10.03;0.00;14.77;223.03
2019;11;28;03;00;10.35;0.00;20.75;231.34
2019;11;28;04;00;10.73;0.00;20.52;232.13
2019;11;28;05;00;10.98;0.00;19.80;233.13
2019;11;28;06;00;10.53;0.00;18.03;243.95
2019;11;28;07;00;9.95;0.20;17.07;242.35
2019;11;28;08;00;9.77;0.00;16.75;241.78
2019;11;28;09;00;10.87;0.00;22.06;243.85
2019;11;28;10;00;11.51;0.00;27.01;248.91
2019;11;28;11;00;12.21;0.70;26.53;251.81
2019;11;28;12;00;11.57;0.80;30.43;259.09
2019;11;28;13;00;10.99;0.30;28.22;246.71
2019;11;28;14;00;11.74;0.40;22.93;247.86
2019;11;28;15;00;11.70;0.30;27.32;251.57
2019;11;28;16;00;11.29;0.00;29.22;247.54
2019;11;28;17;00;10.31;0.00;28.22;240.16
2019;11;28;18;00;9.68;0.00;26.96;235.89
2019;11;28;19;00;9.71;0.00;25.63;240.55
2019;11;28;20;00;9.74;0.20;25.81;247.01
2019;11;28;21;00;9.62;0.60;25.20;248.20
2019;11;28;22;00;9.65;0.30;26.34;248.34
2019;11;28;23;00;9.42;0.00;26.30;250.82
2019;11;29;00;00;9.18;0.00;26.08;249.81
2019;11;29;01;00;9.25;0.00;28.15;249.02
2019;11;29;02;00;9.33;0.00;16.18;249.15
2019;11;29;03;00;9.27;0.10;22.13;248.03
2019;11;29;04;00;8.94;0.00;19.59;249.57
2019;11;29;05;00;8.69;0.00;16.31;247.96
2019;11;29;06;00;8.84;0.00;16.39;250.77
2019;11;29;07;00;8.98;0.40;20.38;252.53
2019;11;29;08;00;8.12;0.70;24.16;245.34
2019;11;29;09;00;7.88;0.70;21.22;255.26
2019;11;29;10;00;9.06;0.50;27.36;270.75
2019;11;29;11;00;9.60;0.90;24.84;270.83
2019;11;29;12;00;9.73;0.80;24.13;268.29
2019;11;29;13;00;10.06;0.80;24.84;270.00
2019;11;29;14;00;9.99;0.70;15.91;264.81
2019;11;29;15;00;9.57;1.00;21.29;266.12
2019;11;29;16;00;9.43;0.60;23.76;270.00
2019;11;29;17;00;8.83;0.50;23.40;270.88
2019;11;29;18;00;8.45;0.40;22.86;277.24
2019;11;29;19;00;8.21;0.50;15.31;318.81
2019;11;29;20;00;7.13;0.40;12.22;346.37
2019;11;29;21;00;6.75;0.00;9.69;344.93
2019;11;29;22;00;6.51;0.00;12.50;348.37
2019;11;29;23;00;5.79;0.00;12.98;356.82
2019;11;30;00;00;5.74;0.00;8.76;350.54
2019;11;30;01;00;5.52;0.00;4.55;341.57
2019;11;30;02;00;5.53;0.00;1.14;18.43
2019;11;30;03;00;5.35;0.00;4.33;94.76
2019;11;30;04;00;5.17;0.00;8.56;112.25
2019;11;30;05;00;4.84;0.00;9.23;110.56
2019;11;30;06;00;4.63;0.00;10.39;104.04
2019;11;30;07;00;4.44;0.00;11.79;102.34
2019;11;30;08;00;4.43;0.00;12.86;107.93
2019;11;30;09;00;4.77;0.00;14.65;117.82
2019;11;30;10;00;5.38;0.00;16.30;120.53
2019;11;30;11;00;6.12;0.00;16.75;118.22
2019;11;30;12;00;6.59;0.00;16.18;110.85
2019;11;30;13;00;7.12;0.00;17.11;104.62
2019;11;30;14;00;7.31;0.00;17.65;101.77
2019;11;30;15;00;7.24;0.00;17.11;98.47
2019;11;30;16;00;6.75;0.00;15.14;92.73
2019;11;30;17;00;5.61;0.00;12.60;90.00
2019;11;30;18;00;4.40;0.00;12.32;96.71
2019;11;30;19;00;3.39;0.00;11.87;104.04
2019;11;30;20;00;2.72;0.00;13.66;108.43
2019;11;30;21;00;2.28;0.00;15.38;110.56
2019;11;30;22;00;2.31;0.00;15.60;108.85
2019;11;30;23;00;2.26;0.00;14.37;112.07
